sku,COD,Nombre,Descripcion,Material,Código WEB,,,
80142461093,093,CORTAVIENTO  BMW M MOTORSPORT UNISEX,"Cortaviento  impermeable de material ligero y funcional con la Spirit Flag de BMW M Motorsport estampada en mate y brillante.
Descripción del producto:
- Costuras con cinta en los hombros, cuello y sisa.
- Columna de agua: 3.000 mm.
- Capucha, dobladillo y puños de las mangas con cinta de ribete.
- Forro de malla transpirable con bandas BMW M Motorsport estampadas en pigmentación suave.",100% POLIESTER,03010401089907093,,,
80142461094,094,CORTAVIENTO  BMW M MOTORSPORT UNISEX,"Cortaviento  impermeable de material ligero y funcional con la Spirit Flag de BMW M Motorsport estampada en mate y brillante.
Descripción del producto:
- Costuras con cinta en los hombros, cuello y sisa.
- Columna de agua: 3.000 mm.
- Capucha, dobladillo y puños de las mangas con cinta de ribete.
- Forro de malla transpirable con bandas BMW M Motorsport estampadas en pigmentación suave.",100% POLIESTER,03010401049907094,,,
80142461095,095,CORTAVIENTO  BMW M MOTORSPORT UNISEX,"Cortaviento  impermeable de material ligero y funcional con la Spirit Flag de BMW M Motorsport estampada en mate y brillante.
Descripción del producto:
- Costuras con cinta en los hombros, cuello y sisa.
- Columna de agua: 3.000 mm.
- Capucha, dobladillo y puños de las mangas con cinta de ribete.
- Forro de malla transpirable con bandas BMW M Motorsport estampadas en pigmentación suave.",100% POLIESTER,03010401019907095,,,
80142461096,096,CAMISETA CON MOTIVO DE BMW M MOTORSPORT DE CABALLERO,"Camiseta con BMW M8 GTE estampado en blanco y negro.
Descripción del producto:
- Motivo BMW M8 GTE de gran tamaño estampado.
- Parte posterior con el logotipo BMW M Motorsport estampado.
- Con cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,03020101059901096,,,
80142461097,097,CAMISETA CON MOTIVO DE BMW M MOTORSPORT DE CABALLERO,"Camiseta con BMW M8 GTE estampado en blanco y negro.
Descripción del producto:
- Motivo BMW M8 GTE de gran tamaño estampado.
- Parte posterior con el logotipo BMW M Motorsport estampado.
- Con cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,03020101079901097,,,
80142461098,098,CAMISETA CON MOTIVO DE BMW M MOTORSPORT DE CABALLERO,"Camiseta con BMW M8 GTE estampado en blanco y negro.
Descripción del producto:
- Motivo BMW M8 GTE de gran tamaño estampado.
- Parte posterior con el logotipo BMW M Motorsport estampado.
- Con cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,03020101089901098,,,
80142461099,099,CAMISETA CON MOTIVO DE BMW M MOTORSPORT DE CABALLERO,"Camiseta con BMW M8 GTE estampado en blanco y negro.
Descripción del producto:
- Motivo BMW M8 GTE de gran tamaño estampado.
- Parte posterior con el logotipo BMW M Motorsport estampado.
- Con cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,03020101049901099,,,
80142461100,100,CAMISETA CON MOTIVO DE BMW M MOTORSPORT DE CABALLERO,"Camiseta con BMW M8 GTE estampado en blanco y negro.
Descripción del producto:
- Motivo BMW M8 GTE de gran tamaño estampado.
- Parte posterior con el logotipo BMW M Motorsport estampado.
- Con cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,03020101019901100,,,
80142461101,101,CAMISETA CON LOGOTIPO BMW M MOTORSPORT DE CABALLERO,"Camiseta en diseño con colour blocking con bandas BMW M de gran tamaño sobre la parte posterior.
Descripción del producto:
- Parte delantera blanca con el logotipo BMW M Motorsport estampado en blanco y negro.
- Parte posterior de color negro con el logotipo BMW M Motorsport y bandas de diseño BMW M estampados.
- Cuello redondo en punto estriado blanco 1x1.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101059901101,,,
80142461102,102,CAMISETA CON LOGOTIPO BMW M MOTORSPORT DE CABALLERO,"Camiseta en diseño con colour blocking con bandas BMW M de gran tamaño sobre la parte posterior.
Descripción del producto:
- Parte delantera blanca con el logotipo BMW M Motorsport estampado en blanco y negro.
- Parte posterior de color negro con el logotipo BMW M Motorsport y bandas de diseño BMW M estampados.
- Cuello redondo en punto estriado blanco 1x1.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101079901102,,,
80142461103,103,CAMISETA CON LOGOTIPO BMW M MOTORSPORT DE CABALLERO,"Camiseta en diseño con colour blocking con bandas BMW M de gran tamaño sobre la parte posterior.
Descripción del producto:
- Parte delantera blanca con el logotipo BMW M Motorsport estampado en blanco y negro.
- Parte posterior de color negro con el logotipo BMW M Motorsport y bandas de diseño BMW M estampados.
- Cuello redondo en punto estriado blanco 1x1.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101089901103,,,
80142461104,104,CAMISETA CON LOGOTIPO BMW M MOTORSPORT DE CABALLERO,"Camiseta en diseño con colour blocking con bandas BMW M de gran tamaño sobre la parte posterior.
Descripción del producto:
- Parte delantera blanca con el logotipo BMW M Motorsport estampado en blanco y negro.
- Parte posterior de color negro con el logotipo BMW M Motorsport y bandas de diseño BMW M estampados.
- Cuello redondo en punto estriado blanco 1x1.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101049901104,,,
80142461105,105,CAMISETA CON LOGOTIPO BMW M MOTORSPORT DE CABALLERO,"Camiseta en diseño con colour blocking con bandas BMW M de gran tamaño sobre la parte posterior.
Descripción del producto:
- Parte delantera blanca con el logotipo BMW M Motorsport estampado en blanco y negro.
- Parte posterior de color negro con el logotipo BMW M Motorsport y bandas de diseño BMW M estampados.
- Cuello redondo en punto estriado blanco 1x1.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101019901105,,,
80142461106,106,POLO BMW M MOTORSPORT DE CABALLERO,"Polo en calidad jersey en diseño con colour blocking.
Descripción del producto:
- Tira de botones con dos botones en diseño con colour blocking blanco y negro.
- Parte delantera blanca con banda negra de contraste estampada y bandas de diseño BMW M Motorsport, así como el logotipo BMW M Motorsport a color en el lado izquierdo del pecho.
- Parte de la espalda blanca con el logotipo BMW M Motorsport estampado.
- Cuello de punto estriado blanco con interior del cuello negro.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101059901106,,,
80142461107,107,POLO BMW M MOTORSPORT DE CABALLERO,"Polo en calidad jersey en diseño con colour blocking.
Descripción del producto:
- Tira de botones con dos botones en diseño con colour blocking blanco y negro.
- Parte delantera blanca con banda negra de contraste estampada y bandas de diseño BMW M Motorsport, así como el logotipo BMW M Motorsport a color en el lado izquierdo del pecho.
- Parte de la espalda blanca con el logotipo BMW M Motorsport estampado.
- Cuello de punto estriado blanco con interior del cuello negro.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101079901107,,,
80142461108,108,POLO BMW M MOTORSPORT DE CABALLERO,"Polo en calidad jersey en diseño con colour blocking.
Descripción del producto:
- Tira de botones con dos botones en diseño con colour blocking blanco y negro.
- Parte delantera blanca con banda negra de contraste estampada y bandas de diseño BMW M Motorsport, así como el logotipo BMW M Motorsport a color en el lado izquierdo del pecho.
- Parte de la espalda blanca con el logotipo BMW M Motorsport estampado.
- Cuello de punto estriado blanco con interior del cuello negro.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101089901108,,,
80142461109,109,POLO BMW M MOTORSPORT DE CABALLERO,"Polo en calidad jersey en diseño con colour blocking.
Descripción del producto:
- Tira de botones con dos botones en diseño con colour blocking blanco y negro.
- Parte delantera blanca con banda negra de contraste estampada y bandas de diseño BMW M Motorsport, así como el logotipo BMW M Motorsport a color en el lado izquierdo del pecho.
- Parte de la espalda blanca con el logotipo BMW M Motorsport estampado.
- Cuello de punto estriado blanco con interior del cuello negro.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101049901109,,,
80142461110,110,POLO BMW M MOTORSPORT DE CABALLERO,"Polo en calidad jersey en diseño con colour blocking.
Descripción del producto:
- Tira de botones con dos botones en diseño con colour blocking blanco y negro.
- Parte delantera blanca con banda negra de contraste estampada y bandas de diseño BMW M Motorsport, así como el logotipo BMW M Motorsport a color en el lado izquierdo del pecho.
- Parte de la espalda blanca con el logotipo BMW M Motorsport estampado.
- Cuello de punto estriado blanco con interior del cuello negro.
- Corte regular con costuras de hombros compactadas.",96%ALGODON / 4% ELASTAN,03020101019901110,,,
80142461111,111,SUDADERA BMW M MOTORSPORT DE CABALLERO,"Sudadera moderna en diseño con colour blocking y marca llamativa.
Descripción del producto:
- Parte delantera blanca con marco de bloque de color negro, logotipo BMW M Motorsport en color y bandas de diseño BMW M estampados.
- Parte de la espalda de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste sobre el brazo derecho.
- Cuello redondo, puños de las mangas y dobladillo en punto estriado blanco 2x2.",83% ALGODÓN / 17% POLIESTER,03030101059901111,,,
80142461112,112,SUDADERA BMW M MOTORSPORT DE CABALLERO,"Sudadera moderna en diseño con colour blocking y marca llamativa.
Descripción del producto:
- Parte delantera blanca con marco de bloque de color negro, logotipo BMW M Motorsport en color y bandas de diseño BMW M estampados.
- Parte de la espalda de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste sobre el brazo derecho.
- Cuello redondo, puños de las mangas y dobladillo en punto estriado blanco 2x2.",83% ALGODÓN / 17% POLIESTER,03030101079901112,,,
80142461113,113,SUDADERA BMW M MOTORSPORT DE CABALLERO,"Sudadera moderna en diseño con colour blocking y marca llamativa.
Descripción del producto:
- Parte delantera blanca con marco de bloque de color negro, logotipo BMW M Motorsport en color y bandas de diseño BMW M estampados.
- Parte de la espalda de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste sobre el brazo derecho.
- Cuello redondo, puños de las mangas y dobladillo en punto estriado blanco 2x2.",83% ALGODÓN / 17% POLIESTER,03030101089901113,,,
80142461114,114,SUDADERA BMW M MOTORSPORT DE CABALLERO,"Sudadera moderna en diseño con colour blocking y marca llamativa.
Descripción del producto:
- Parte delantera blanca con marco de bloque de color negro, logotipo BMW M Motorsport en color y bandas de diseño BMW M estampados.
- Parte de la espalda de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste sobre el brazo derecho.
- Cuello redondo, puños de las mangas y dobladillo en punto estriado blanco 2x2.",83% ALGODÓN / 17% POLIESTER,03030101049901114,,,
80142461115,115,SUDADERA BMW M MOTORSPORT DE CABALLERO,"Sudadera moderna en diseño con colour blocking y marca llamativa.
Descripción del producto:
- Parte delantera blanca con marco de bloque de color negro, logotipo BMW M Motorsport en color y bandas de diseño BMW M estampados.
- Parte de la espalda de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste sobre el brazo derecho.
- Cuello redondo, puños de las mangas y dobladillo en punto estriado blanco 2x2.",83% ALGODÓN / 17% POLIESTER,03030101019901115,,,
80142461116,116,CHAQUETA BMW M MOTORSPORT DE CABALLERO,"Chaqueta en diseño con colour blocking y marca BMW M Motorsport llamativa.
Descripción del producto:
- Parte delantera blanca con costuras de hombros compactadas y logotipo BMW M Motorsport estampado en la parte izquierda del pecho.
- Cuello alzado negro con bandas BMW M anchas de punto en la parte posterior del cuello.
- Parte posterior de color negro.
- Puños de las mangas elásticos, de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste en el brazo derecho.
- Chaqueta con forro.
- Bolsillo interior con cremallera oculta.
- Ancho de dobladillo ajustable mediante cordón elástico en el interior.",100% POLIESTER,03010101059901116,,,
80142461117,117,CHAQUETA BMW M MOTORSPORT DE CABALLERO,"Chaqueta en diseño con colour blocking y marca BMW M Motorsport llamativa.
Descripción del producto:
- Parte delantera blanca con costuras de hombros compactadas y logotipo BMW M Motorsport estampado en la parte izquierda del pecho.
- Cuello alzado negro con bandas BMW M anchas de punto en la parte posterior del cuello.
- Parte posterior de color negro.
- Puños de las mangas elásticos, de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste en el brazo derecho.
- Chaqueta con forro.
- Bolsillo interior con cremallera oculta.
- Ancho de dobladillo ajustable mediante cordón elástico en el interior.",100% POLIESTER,03010101079901117,,,
80142461118,118,CHAQUETA BMW M MOTORSPORT DE CABALLERO,"Chaqueta en diseño con colour blocking y marca BMW M Motorsport llamativa.
Descripción del producto:
- Parte delantera blanca con costuras de hombros compactadas y logotipo BMW M Motorsport estampado en la parte izquierda del pecho.
- Cuello alzado negro con bandas BMW M anchas de punto en la parte posterior del cuello.
- Parte posterior de color negro.
- Puños de las mangas elásticos, de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste en el brazo derecho.
- Chaqueta con forro.
- Bolsillo interior con cremallera oculta.
- Ancho de dobladillo ajustable mediante cordón elástico en el interior.",100% POLIESTER,03010101089901118,,,
80142461119,119,CHAQUETA BMW M MOTORSPORT DE CABALLERO,"Chaqueta en diseño con colour blocking y marca BMW M Motorsport llamativa.
Descripción del producto:
- Parte delantera blanca con costuras de hombros compactadas y logotipo BMW M Motorsport estampado en la parte izquierda del pecho.
- Cuello alzado negro con bandas BMW M anchas de punto en la parte posterior del cuello.
- Parte posterior de color negro.
- Puños de las mangas elásticos, de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste en el brazo derecho.
- Chaqueta con forro.
- Bolsillo interior con cremallera oculta.
- Ancho de dobladillo ajustable mediante cordón elástico en el interior.",100% POLIESTER,03010101049901119,,,
80142461120,120,CHAQUETA BMW M MOTORSPORT DE CABALLERO,"Chaqueta en diseño con colour blocking y marca BMW M Motorsport llamativa.
Descripción del producto:
- Parte delantera blanca con costuras de hombros compactadas y logotipo BMW M Motorsport estampado en la parte izquierda del pecho.
- Cuello alzado negro con bandas BMW M anchas de punto en la parte posterior del cuello.
- Parte posterior de color negro.
- Puños de las mangas elásticos, de color negro.
- Logotipo BMW M Motorsport estampado dentro del bloque de contraste en el brazo derecho.
- Chaqueta con forro.
- Bolsillo interior con cremallera oculta.
- Ancho de dobladillo ajustable mediante cordón elástico en el interior.",100% POLIESTER,03010101019901120,,,
80142461121,121,CAMISETA BMW M MOTORSPORT DE NIÑOS,"Camiseta infantil con motivo BMW M8 GTE.
Descripción del producto:
- Estampado innovador BMW M8 GTE con logotipo BMW M Motorsport en relieve.
- Logotipo BMW M Motorsport de colores pigmentados, estampado sobre la parte posterior.
- Con cuello redondo de tejido exterior.",100% ALGODÓN,03020301159901121,,,
80142461122,122,CAMISETA BMW M MOTORSPORT DE NIÑOS,"Camiseta infantil con motivo BMW M8 GTE.
Descripción del producto:
- Estampado innovador BMW M8 GTE con logotipo BMW M Motorsport en relieve.
- Logotipo BMW M Motorsport de colores pigmentados, estampado sobre la parte posterior.
- Con cuello redondo de tejido exterior.",100% ALGODÓN,03020301149901122,,,
80142461123,123,CAMISETA BMW M MOTORSPORT DE NIÑOS,"Camiseta infantil con motivo BMW M8 GTE.
Descripción del producto:
- Estampado innovador BMW M8 GTE con logotipo BMW M Motorsport en relieve.
- Logotipo BMW M Motorsport de colores pigmentados, estampado sobre la parte posterior.
- Con cuello redondo de tejido exterior.",100% ALGODÓN,03020301139901123,,,
80142461124,124,CAMISETA BMW M MOTORSPORT DE NIÑOS,"Camiseta infantil con motivo BMW M8 GTE.
Descripción del producto:
- Estampado innovador BMW M8 GTE con logotipo BMW M Motorsport en relieve.
- Logotipo BMW M Motorsport de colores pigmentados, estampado sobre la parte posterior.
- Con cuello redondo de tejido exterior.",100% ALGODÓN,03020301129901124,,,
80142461125,125,CAMISETA BMW M MOTORSPORT DE NIÑOS,"Camiseta infantil con motivo BMW M8 GTE.
Descripción del producto:
- Estampado innovador BMW M8 GTE con logotipo BMW M Motorsport en relieve.
- Logotipo BMW M Motorsport de colores pigmentados, estampado sobre la parte posterior.
- Con cuello redondo de tejido exterior.",100% ALGODÓN,03020301119901125,,,
80162285866,866,GORRA BMW MOTORSPORT,"Gorra de equipo multifuncional
Detalles de diseño para aficionados a las carreras:
- Logotipos e inscripciones bordados
- Bandas de M cosidas de gran calidad
- Aplique rojo de contraste a lo largo del borde de la visera","EXTERIOR: POLIESTER, FORRO: ALGODÓN",03080401999901866,,,
80162445950,950,GORRA BMW MOTORSPORT HERITAGE,"Clásica gorra de rejilla*

Aspectos destacados del producto:
 Gorra blanca de 5 paneles con inserciones de malla.
 Acentos visuales creados por el logotipo BMW Motorsport cosido intrincadamente en la gorra
",POLIESTER,03080401999901950,,,
80162446452,452,GORRA PARA AFICIONADOS MOTORSPORT,"Gorra de 5 paneles* en blanco y azul equipo (Team Blue)

Aspectos destacados del producto:
 La hebilla de metal con el logotipo de BMW grabado en relieve ofrece un ajuste de tamaño variable y un ajuste perfecto.
 Visera de color oscuro en la parte inferior para protección adicional
 Franjas de diseño Motorsport en la visera
",POLIESTER,03080401999920452,,,
80162446453,453,GORRA DE COLECCIÓN MOTORSPORT,"Gorra de 5 paneles con el logotipo Motorsport y BMW bordados en la parte frontal

Aspectos destacados del producto:
 En la parte trasera las franjas del diseño Motorsport y el logotipo ""powered by M”.
 La parte inferior y el borde de la visera están hechos de mallas bicolores con las franjas de diseño Motorsport bordadas.
 Las inserciones de mallas laterales en azul equipo (Team Blue) subrayan la deportividad.
",POLIESTER,03080401999901453,,,
80162461126,126,GORRA BMW M MOTORSPORT FAN UNISEX  (TALLA XS-S),"Gorra en diseño con colour blocking con marca BMW M Motorsport. Descripción del producto: - Gorra de 6 paneles ajustable. - Logotipo BMW M Motorsport de alta calidad bordado en la parte delantera, bandas de diseño BMW M estampadas en la parte superior de la visera. - Insignia con logotipo en la parte posterior, etiqueta de silicona BMW M Motorsport en la cinta de ajuste negra. - Visera negr",Material exterior: 100% poliéster; forro: 100 % algodón,03080401029920126,,,
80162461127,127,GORRA BMW M MOTORSPORT COLLECTORS UNISEX ,"Gorra de alta calidad con la marca BMW M Motorsporty bandas de diseño. Descripción del producto: - Gorra de 6 paneles ajustable. - Logotipo BMW M Motorsportde alta calidad bordado en la parte delantera, bandas de diseño BMW M Motorsportbordadas en la parte de la cabeza y en la parte superior de la visera. - Etiqueta de silicona con bandas de diseño BMW M Motorsporten la cinta de ajuste negra. - Paneles laterales y posterior de color negro, panel frontal blanco. - Visera negra",Material exterior: 100% poliéster; forro: 100% algodón,03080401999920127,,,
80162463073,073,GORRA BMW M MOTORSPORT FAN UNISEX  (TALLA  M-L),"Gorra en diseño con colour blocking con marca BMW M Motorsport. Descripción del producto: - Gorra de 6 paneles ajustable. - Logotipo BMW M Motorsport de alta calidad bordado en la parte delantera, bandas de diseño BMW M estampadas en la parte superior de la visera. - Insignia con logotipo en la parte posterior, etiqueta de silicona BMW M Motorsport en la cinta de ajuste negra. - Visera negr",Material exterior: 100% poliéster; forro: 100 % algodón,03080401069920073,,,
80192467731,731,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401219901731,,,
80192467732,732,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401209901732,,,
80192467733,733,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401199901733,,,
80192467754,754,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401189901754,,,
80192467755,755,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401179901755,,,
80192467757,757,ZAPATILLAS BMW M MOTORSPORT PUMA ROMA ,"Zapatillas Puma MMS Roma con diseño BMW M Motorsport. 
Descripción del producto: - Zapatilla Puma con rayas BMW M. - Lengüeta de malla para una mayor transpirabilidad. - Logotipo de BMW M Motorsporty Puma Roma. - Suela de goma.
",Material superior: cuero sintético; forro: textil; entresuela: EVA; suela: goma,03040401169901757,,,
80222446463,463,BMW MOTORSPORT MALETIN MESSENGER,"Ideal para llevar laptops y tabletas con estilo deportivo

Aspectos destacados del producto:
 El morral es resistente al agua y el polvo
 Tres bolsillos interiores grandes y distintos, incluye compartimento para laptops de hasta 15"" para una organización más sencilla.
 La parte posterior suave y acolchada fue diseñada a partir de las costuras de un asiento de automóvil Motorsport.
",POLIESTER Y POLIUTERANO,03140407999920463,,,
80222446464,464,BMW MOTORSPORT MALETA SPORT,"Maletín multifuncional espacioso de diseño BMW Motorsport

Aspectos destacados del producto:
 Maletín resistente al agua y la tierra para distintas ocasiones.
 Brinda espacio para dos cascos integrales.
 La correa de transporte ajustable se puede convertir en correas de hombro y permite su uso como una mochila.
",POLIESTER Y POLIUTERANO,03140407999920464,,,
80222446465,465,BMW MOTORSPORT MOCHILA,"Mochila espaciosa

Aspectos destacados del producto:
 La confortable mochila tiene un amplio compartimento principal con cierre por enrollado para volúmenes variables.
 Los bolsillos interiores adicionales ofrecen espacio de almacenamiento adicional
 El compartimento lateral para laptop tiene un acolchado y una abertura separada para un acceso rápido.
 La parte posterior suave y acolchada recrea un asiento de automóvil Motorsport por las puntadas decorativas
",POLIESTER Y POLIUTERANO,03140407999902465,,,
80222446466,466,BMW MOTORSPORT NECESSER,"

Neceser práctico que puede colgarse

Aspectos destacados del producto:
 Gancho con franjas de diseño Motorsport para colgar de forma segura en la puerta del baño o la barra de toallas.
 Amplio compartimento principal con compartimientos de almacenamiento adicionales y compartimiento con red para guardar objetos pequeños y aumentar la seguridad, almacenamiento separado para las maquinillas de afeitar.
 Dos patas de goma protegen el neceser de la humedad.
",POLIESTER Y POLIUTERANO,03140407999920466,,,
80222461144,144,BOLSA BANDOLERA BMW M MOTORSPORT ,"Bolsa deportiva de lona impermeable en diseño con colourblocking. Descripción del producto: - Logotipo BMW M Motorsportestampado en la parte delantera, bandas de diseño BMW M Motorsportestampadas. - Correa para el hombro ajustable en longitud, de tejido con aspecto de cinturón de seguridad. - Compartimento acolchado para ordenador portátil. - Compartimento plano con cremallera en la parte posterior.",Material exterior: Lona PVC; forro: 100% poliéster,03140407999920144,,,
80222461145,145,BOLSA DE VIAJE BMW M MOTORSPORT ,"Amplia bolsa de lona impermeable en diseño con colour blocking. Descripción del producto: - Logotipo BMW M Motorsport de gran formato estampado en la parte delantera, así como bandas de diseño BMW M estampadas. - Amplia bolsa, ofrece espacio para dos cascos de competición. - Compartimentos abiertos en ambos lados. - Asas de transporte y correa para el hombro de tejido, ajustable en longitud con aspecto de cinturón de seguridad. ",Material exterior: Lona PVC; forro: 100% poliéster,03140407999920145,,,
80222461146,146,MOCHILA BMW M MOTORSPORT ,"Mochila multifuncional de lona impermeable en diseño con colour blocking. Descripción del producto: - Logotipo BMW M Motorsport de gran formato estampado en la parte delantera, así como bandas de diseño BMW M estampadas e insignia con logotipo TPU. - Compartimento acolchado para ordenador portátil. - Con cuerpo reforzado. - Asas de transporte con aspecto de cinturón de seguridad. - Correas de transporte acolchadas en la parte posterior. - Refuerzo acolchado en la parte de la espalda en forma de U con cubierta de malla.",Material exterior: Lona PVC; forro: 100% poliéster,03140407999920146,,,
80222461147,147,NECESER BMW M MOTORSPORT ,"El práctico neceser de lona impermeable con diseño con colourblocking. Descripción del producto: - Logotipo BMW M Motorsportestampado en la parte delantera, bandas de diseño BMW M Motorsportestampadas. - Dos compartimentos de malla para una práctica distribución interior. - Compartimiento plano en la parte posterior con cremallera. - Asa de transporte lateral de tejido con aspecto de cinturón de seguridad.",Material exterior: Lona PVC; forro: 100% poliéster,03140407999920147,,,
80222463074,074,NEVERA PORTÁTIL BMW M MOTORSPORT,Práctica nevera portátil en diseño con colour blocking. Descripción del producto: - Bandas BMW M Motorsport estampadas sobre la parte delantera. - Bolsillo delantero con cremallera. - Correa de transporte con apoyo para el hombro acolchado.,Material exterior: poliéster; forro: PEVA; espacio intermedio: espuma EPE,03140407999920074,,,
80222467758,758,RIÑONERA BMW M MOTORSPORT ,Descripción del producto: - Puede llevarse como riñonera o bandolera. - Logotipos BMW M Motorsporty BMW. - Con cinturón ajustable. - 2 grandes bolsillos con cremallera y un bolsillo con solapa y hebilla.,100% POLIESTER,03310404999907758,,,
80232285869,869,TAZA DE CAFÉ MOTORSPORT,Taza de café con diseño Motorsport,LOZA,03090404999901869,,,
80232285874,874,PARAGUAS DE BOLSILLO MOTORSPORT,Paaguas grande y práctico con diseño Motosport Truck,POLIESTER,03370404999901874,,,
80232461130,130,JARRA TERMO BMW M MOTORSPORT ,Jarra termo con logotipo BMW M Motorsport y anillo de silicona con las bandas de diseño. Descripción del producto: - Anillo de silicona con las bandas M y estructura alveolar. - Tapa con botón pulsador con el logotipo BMW. - Impresión de M Motorsport a color. - No apta para lavavajillas. ,"ACERO INOXIDABLE, PLÁSTICO ABS, SILICONA",03100404999903130,,,
80232461137,137,TOALLA BMW M MOTORSPORT ,Toalla con diseño de bandas BMW M Motorsporty bolsillo con cremallera. Descripción del producto: - Parte delantera negra con banda de gran tamaño BMW M Motorsportestampada y enganche. - Bolsillo con cremallera en una esquina. - Parte posterior blanca. - Lavable hasta 40°.,100% ALGODÓN,03390404999902137,,,
80242461134,134,BOLÍGRAFO BMW M MOTORSPORT ,Bolígrafo con aspecto de perfil de neumático. Descripción del producto: - Carcasa estructurada como un perfil de neumático. - Superficie negra con tacto suave. - Clip en color de contraste blanco con el logotipo BMW M Motorsport. - Pulsador metálico de aspecto plateado. - Mina negra. - Made in Switzerland.,PLASTICO ABS,03210404999907134,,,
80242461139,139,JUEGO DE ESCRITURA BMW M MOTORSPORT PARA NIÑOS ,"Juego de escritura para niños con diseño BMW M Motorsport. Descripción del producto: - Caja de metal con bandas BMW M e inscripción BMW M Motorsport, así como lema “Every Second Counts“. - Contenido: regla, goma de borrar, sacapuntas y lápiz.",CAJA DE METAL,03310404999920139,,,
80252285875,875,GAFAS DE SOL MOTORSPORT UNISEX.,"Elegantes gafas de solo con diseño Motorsport Truck
Particularidades:
- Extremadamente ligeras
- Patillas flexibles -> Gran estabilidad y colocación rápida
- Diseño Motorsport Truck en las patillas
- Protección 100% UV-A, UV-B y UV-C
- Incluye un estuche duro y","Material:
Montura: Acero fino, acetato
Cristales: Policarbonato.",03220404999902875,,,
